URL,Locality,Furnished,Open fire,Garden Area,Type of property,Terrace,Garden,Price,Subtype of property,Fully equipped kitchen,Surface of the land,Number of facades,State of the building,Surface area of the plot of land,Swimming pool,Living Area,Terrace Area,Number of rooms
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20283319,9000 Gent,No,,,Apartment,Yes,,385000,Apartment,Installed,,2,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/sint-pieters-woluwe/1150/20234944,1150 Sint-Pieters-Woluwe,No,,,Apartment,,,395000,Apartment,Installed,,2,To be done up,,,,4,2
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20221808,1180 Uccle,,,,Apartment,,,395000,Apartment,Installed,,2,Just renovated,,,,3,2
https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20221807,1180 Uccle,,,,Apartment,,,395000,Apartment,Installed,,2,As new,,,,3,2
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20212814,1050 Ixelles,No,,,Apartment,,,415000,Apartment,Hyper equipped,,2,Good,,,,4,2
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20274392,9000 Gent,,,,Apartment,Yes,,439000,Apartment,Hyper equipped,,3,As new,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/brasschaat/2930/20269151,2930 Brasschaat,No,,,Apartment,Yes,,449000,Apartment,Hyper equipped,,3,Good,,,,,3
https://www.immoweb.be/en/classified/duplex/for-sale/uccle/1180/20246932,1180 Uccle,,,,Duplex,Yes,,630000,Duplex,Hyper equipped,,,Good,,,,,4
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20147737,1200 Woluwe-Saint-Lambert,No,,,Apartment,,,650000,Apartment,Hyper equipped,,,As new,,,,15,3
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20282798,8300 Knokke-Heist,,,,Apartment,Yes,,2975000,Apartment,,,,Good,,,,,4
https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20299092,1000 Brussel,No,,,Apartment,,,379000,Apartment,Installed,,4,As new,,,,8,2
https://www.immoweb.be/en/classified/apartment/for-sale/huy/4500/20298705,4500 HUY,No,,,Apartment,,,189500,Apartment,Hyper equipped,,4,Good,,,,,2
https://www.immoweb.be/en/classified/duplex/for-sale/roeselare/8800/20298200,8800 Roeselare,,,,Duplex,,,223500,Duplex,,,,Just renovated,,,,6,2
https://www.immoweb.be/en/classified/apartment/for-sale/laken/1020/20300410,1020 Laken,No,,,Apartment,,,265000,Apartment,,,2,,,,,7,1
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20296862,2000 Antwerpen,,,,Apartment,,,269000,Apartment,,,2,Good,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/geraardsbergen/9500/20297779,9500 Geraardsbergen,No,,,Apartment,,,272500,Apartment,Installed,,2,As new,,,,4,2
https://www.immoweb.be/en/classified/apartment/for-sale/zulte/9870/20296083,9870 Zulte,No,,,Apartment,,,575000,Apartment,Installed,,,As new,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/dendermonde/9200/20290549,9200 Dendermonde,,,,Apartment,,,234950,Apartment,USA hyper equipped,,2,Just renovated,,,,,1
https://www.immoweb.be/en/classified/penthouse/for-sale/bruxelles/1000/20252864,1000 Bruxelles,No,,,Penthouse,,,1650000,Penthouse,Semi equipped,,2,As new,,,,57,3
https://www.immoweb.be/en/classified/apartment/for-sale/seraing/4100/20310539,4100 Seraing,,,,Apartment,,,219000,Apartment,Installed,,,,,,,,2
https://www.immoweb.be/en/classified/penthouse/for-sale/braine-le-comte/7090/20311682,7090 Braine-le-Comte,,,,Penthouse,,,340000,Penthouse,USA hyper equipped,,,As new,,,,50,2
https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20312460,,No,,,Apartment,,,349000,Apartment,,,,,,,,4,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20311796,8300 Knokke-Heist,,,,Apartment,,,2495000,Apartment,Hyper equipped,,2,As new,,,,7,3
https://www.immoweb.be/en/classified/apartment/for-sale/aalst-9300/9300/20314679,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/vilvoorde/1800/20211785,1800 Vilvoorde,No,,,Apartment,,,215000,Apartment,Hyper equipped,,,Good,,,,12,2
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20291278,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/penthouse/for-sale/gent/9000/20291179,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/loft/for-sale/gent/9000/20292093,9000 Gent,,,,Loft,,,920000,Loft,Installed,,2,As new,,,,40,2
https://www.immoweb.be/en/classified/apartment/for-sale/kuurne/8520/20307250,8520 Kuurne,,,,Apartment,,,190000,Apartment,Hyper equipped,,2,Good,,,,38,2
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2020/20306277,2020 Antwerpen,,,,Apartment,,,210000,Apartment,Hyper equipped,,,,,,,5,2
https://www.immoweb.be/en/classified/apartment/for-sale/wilrijk/2610/20306276,2610 Wilrijk,,,,Apartment,,,210000,Apartment,Hyper equipped,,,,,,,5,2
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20308122,8300 Knokke-Heist,,,,Apartment,,,460000,Apartment,,,,Good,,,,,2
https://www.immoweb.be/en/classified/triplex/for-sale/brugge/8310/20303504,8310 Brugge,No,,,Triplex,,,695000,Triplex,Hyper equipped,,4,Good,,,,130,5
https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20307491,8300 Knokke-Heist,,,,Apartment,Yes,,945000,Apartment,,,,As new,,,,,3
https://www.immoweb.be/en/classified/apartment/for-sale/knokke/8300/20304672,8300 Knokke,No,,,Apartment,,,2975000,Apartment,,,,As new,,,,,4
https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/20258906,1090 JETTE,,,110,Apartment,,,215000,Apartment,,,2,To be done up,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20258698,9000 Gent,No,,,Apartment,,,385000,Apartment,,,,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/flemalle/4400/20167112,4400 Flémalle,No,,,Apartment,,,179500,Apartment,Semi equipped,,4,As new,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/20275394,8430 Middelkerke,Yes,,,Apartment,Yes,,205000,Apartment,,,,To be done up,,,,,2
https://www.immoweb.be/en/classified/kot/for-sale/bruxelles/1000/20135500,1000 Bruxelles,Yes,,,Kot,,,216500,Kot,Installed,,2,As new,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2050/20285066,2050 ANTWERPEN,,,,Apartment,,,259500,Apartment,USA hyper equipped,,4,,,,,8,1
https://www.immoweb.be/en/classified/flat-studio/for-sale/uccle/1180/20268784,1180 Uccle,No,,,Flat studio,,,265000,Flat studio,Hyper equipped,,2,As new,,,,,
https://www.immoweb.be/en/classified/flat-studio/for-sale/auderghem/1160/20178500,1160 Auderghem,No,,,Flat studio,,,271700,Flat studio,Hyper equipped,,,As new,,,,5,
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20273711,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/duplex/for-sale/blankenberge/8370/20268424,8370 Blankenberge,No,,,Duplex,,,499000,Duplex,Hyper equipped,,2,As new,,,,26,2
https://www.immoweb.be/en/classified/apartment/for-sale/chapelle-lez-herlaimont/7160/20297509,7160 Chapelle-lez-Herlaimont,,,,Apartment,Yes,,175000,Apartment,Installed,,4,As new,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20299090,1000 Brussel,No,,,Apartment,,,444000,Apartment,Hyper equipped,,4,As new,,,,8,2
https://www.immoweb.be/en/classified/apartment/for-sale/halle/1500/20295542,1500 Halle,No,,,Apartment,,,315000,Apartment,Hyper equipped,,,As new,,,,10,2
https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/20295202,1050 Ixelles,,,,Apartment,,,395000,Apartment,Installed,,2,,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/bredene/8450/20250916,8450 Bredene,No,,,Apartment,Yes,,179000,Apartment,,,,,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20254206,2300 TURNHOUT,,,,Apartment,,,435000,Apartment,Installed,,2,,,,,15,3
https://www.immoweb.be/en/classified/duplex/for-sale/uccle/1180/20149893,1180 Uccle,No,,,Duplex,,,495000,Duplex,Hyper equipped,,2,Just renovated,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/wenduine/8420/20252557,8420 Wenduine,No,,,Apartment,Yes,,525000,Apartment,Installed,,,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20234981,1200 Woluwe-Saint-Lambert,No,,,Apartment,,,195000,Apartment,Not installed,,2,To renovate,,,,14,1
https://www.immoweb.be/en/classified/apartment/for-sale/ieper/8900/20270150,,,,,,,,,,,,,,,,,,
https://www.immoweb.be/en/classified/penthouse/for-sale/evere/1140/20217665,1140 Evere,No,,,Penthouse,,,219000,Penthouse,Semi equipped,,3,Good,,,,30,1
https://www.immoweb.be/en/classified/apartment/for-sale/ieper/8900/20270152,8900 Ieper,No,,,Apartment,Yes,,224620,Apartment,Installed,,,Good,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/schaarbeek/1030/20256293,1030 Schaarbeek,No,,,Apartment,,,299000,Apartment,Hyper equipped,,2,To be done up,,,,7,2
https://www.immoweb.be/en/classified/penthouse/for-sale/woluwe-saint-lambert/1200/20113339,1200 Woluwe-Saint-Lambert,No,,,Penthouse,,,449000,Penthouse,Hyper equipped,,3,As new,,,,25,2
https://www.immoweb.be/en/classified/triplex/for-sale/mechelen/2800/20258366,2800 Mechelen,No,,1100,Triplex,,,592000,Triplex,Hyper equipped,,2,As new,,,,20,2
https://www.immoweb.be/en/classified/ground-floor/for-sale/waterloo/1410/20256258,1410 Waterloo,,,200,Ground floor,,,655000,Ground floor,,,,Good,,,,20,2
https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20033708,1000 Brussel,Yes,,,Apartment,Yes,,299000,Apartment,Hyper equipped,,,As new,,,,,2
https://www.immoweb.be/en/classified/duplex/for-sale/ixelles/1050/20291729,1050 Ixelles,Yes,,,Duplex,,,460000,Duplex,Hyper equipped,,2,As new,,,,26,2
https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20288664,1200 Woluwe-Saint-Lambert,,,,Apartment,,,375000,Apartment,Installed,,2,Good,,,,57,2
https://www.immoweb.be/en/classified/flat-studio/for-sale/saint-gilles/1060/20308027,1060 Saint-Gilles,No,,,Flat studio,,,310000,Flat studio,Hyper equipped,,2,As new,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/aalst/9300/20305006,9300 Aalst,,,,Apartment,Yes,,147500,Apartment,Installed,,4,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/evere/1140/20305209,1140 Evere,Yes,,,Apartment,,,260000,Apartment,Hyper equipped,,2,,,,,,1
https://www.immoweb.be/en/classified/flat-studio/for-sale/knokke/8300/20303085,8300 Knokke,No,,,Flat studio,,,295000,Flat studio,Semi equipped,,2,To renovate,,,,4,
https://www.immoweb.be/en/classified/apartment/for-sale/chatelineau/6200/20302455,6200 Châtelineau,No,,,Apartment,,,300000,Apartment,Installed,,2,Good,,,,51,3
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-2000/2000/20256196,2000 Antwerpen (2000),No,,,Apartment,,,895000,Apartment,,,,Good,,,,35,2
https://www.immoweb.be/en/classified/flat-studio/for-sale/liege/4000/11312106,4000 Liège,No,,,Flat studio,,,79000,Flat studio,Semi equipped,,2,To renovate,,,,14,1
https://www.immoweb.be/en/classified/flat-studio/for-sale/liege/4000/11312107,4000 Liège,No,,,Flat studio,,,89000,Flat studio,Semi equipped,,2,Good,,,,14,1
https://www.immoweb.be/en/classified/apartment/for-sale/bredene/8450/11311729,8450 Bredene,,,,Apartment,,,99000,Apartment,Installed,,,Good,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20239884,8370 Blankenberge,No,,,Apartment,,,150000,Apartment,,,,To be done up,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/marche-en-famenne/6900/20034009,6900 Marche-en-Famenne,No,,,Apartment,,,155000,Apartment,,,2,As new,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20195301,8400 Oostende,No,,,Apartment,,,155000,Apartment,,,,Good,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/aalst-9300/9300/20179921,9300 Aalst (9300),,,,Apartment,,,,Apartment,Semi equipped,,,,,,,8,1
https://www.immoweb.be/en/classified/triplex/for-sale/liege/4000/20120511,4000 Liège,Yes,,,Triplex,,,159000,Triplex,Installed,,,Just renovated,,,,28,4
https://www.immoweb.be/en/classified/flat-studio/for-sale/oostende/8400/20191718,8400 Oostende,,,,Flat studio,Yes,,168000,Flat studio,,,,Good,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20223035,2000 ANTWERPEN,,,,Apartment,,,169000,Apartment,Installed,,2,To be done up,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/sint-eloois-vijve/8793/20143198,8793 Sint-Eloois-Vijve,No,,,Apartment,,,169000,Apartment,,,,Just renovated,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20153911,8400 Oostende,,,,Apartment,,,175000,Apartment,,,,Good,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/nivelles/1400/20009342,1400 Nivelles,No,,,Apartment,,,178000,Apartment,Not installed,,2,Good,,,,10,2
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-2020/2020/20224784,2020 Antwerpen (2020),No,,,Apartment,,,179000,Apartment,,,,Just renovated,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/thimister-clermont/4890/20111342,4890 Thimister-Clermont,No,,,Apartment,,,179000,Apartment,Installed,,2,Good,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/liege/4020/20188468,4020 LIÈGE,,,,Apartment,,,180000,Apartment,,,2,To restore,,,,11,3
https://www.immoweb.be/en/classified/apartment/for-sale/zeebrugge/8380/10704367,8380 Zeebrugge,,,,Apartment,,,185000,Apartment,,,2,To be done up,,,,,1
https://www.immoweb.be/en/classified/flat-studio/for-sale/anderlecht/1070/11487278,1070 Anderlecht,No,,,Flat studio,,,189000,Flat studio,Semi equipped,,,As new,,,,5,
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20223027,2018 ANTWERPEN,,,,Apartment,,,189000,Apartment,Installed,,2,Just renovated,,,,,1
https://www.immoweb.be/en/classified/ground-floor/for-sale/gembloux/5030/20073336,5030 Gembloux,,,60,Ground floor,,,189000,Ground floor,,,3,Good,,,,10,1
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20160448,8400 Oostende,Yes,,,Apartment,,,189000,Apartment,,,,To be done up,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/de-panne/8660/11197647,8660 De Panne,Yes,,,Apartment,,,189000,Apartment,Installed,,,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/oudenaarde/9700/10970812,9700 Oudenaarde,No,,,Apartment,,,189000,Apartment,,,2,,,,,4,2
https://www.immoweb.be/en/classified/flat-studio/for-sale/ixelles/1050/20229264,1050 Ixelles,,,,Flat studio,,,195000,Flat studio,,,4,Good,,,,12,
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/11441749,1070 ANDERLECHT,,,,Apartment,,,195000,Apartment,Semi equipped,,4,Good,,,,16,2
https://www.immoweb.be/en/classified/ground-floor/for-sale/villersla-ville/1495/20150349,1495 Villersla-Ville,No,,,Ground floor,,,195000,Ground floor,Installed,,3,Just renovated,,,,34,2
https://www.immoweb.be/en/classified/apartment/for-sale/sint-pieters-leeuw/1600/11235977,1600 Sint-Pieters-Leeuw,No,,,Apartment,,,195000,Apartment,Semi equipped,,,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2060/10638148,2060 ANTWERPEN,,,,Apartment,,,195000,Apartment,Semi equipped,,2,To renovate,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/koksijde/8670/20187253,8670 Koksijde,No,,,Apartment,Yes,,195000,Apartment,,,,Good,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/sint-idesbald/8670/20007572,8670 Sint-Idesbald,,,,Apartment,Yes,,195000,Apartment,,,,To be done up,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/berchem/2600/20053084,2600 BERCHEM,,,,Apartment,,,196000,Apartment,Installed,,2,As new,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/9828291,1070 Anderlecht,No,,,Apartment,,,199000,Apartment,Installed,,,Good,,,,9,2
https://www.immoweb.be/en/classified/apartment/for-sale/deurne/2100/20221625,2100 DEURNE,,,,Apartment,,,199000,Apartment,Semi equipped,,2,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/20195297,8400 Oostende,,,,Apartment,,,199000,Apartment,,,,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/10671323,1070 Anderlecht,No,,,Apartment,,,199990,Apartment,Semi equipped,,2,Good,,,,17,2
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/10447388,1070 Anderlecht,No,,,Apartment,,,199990,Apartment,Installed,,2,As new,,,,15,2
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/10372740,1070 Anderlecht,No,,,Apartment,,,199990,Apartment,Installed,,2,As new,,,,15,2
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/10142647,1070 Anderlecht,No,,,Apartment,,,199990,Apartment,Semi equipped,,3,To be done up,,,,7,3
https://www.immoweb.be/en/classified/ground-floor/for-sale/tienen/3300/20158138,3300 Tienen,,,,Ground floor,,,205000,Ground floor,Hyper equipped,,,Just renovated,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/9535092,1080 Molenbeek-Saint-Jean,No,,,Apartment,,,209000,Apartment,Installed,,2,As new,,,,6,2
https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/20146400,1080 Molenbeek-Saint-Jean,,,,Apartment,,,210000,Apartment,Not installed,,2,To be done up,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/liege/4000/20013395,4000 Liège,No,,,Apartment,,,210000,Apartment,Installed,,2,As new,,,,5,1
https://www.immoweb.be/en/classified/apartment/for-sale/nieuwpoort/8620/11149877,8620 Nieuwpoort,Yes,,,Apartment,,,215000,Apartment,Installed,,,Just renovated,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/sint-eloois-winkel/8880/20128673,8880 Sint-Eloois-Winkel,,,,Apartment,Yes,,215000,Apartment,Installed,,,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/10961464,1070 Anderlecht,No,,,Apartment,,,219000,Apartment,Not installed,,3,To renovate,,,,7,3
https://www.immoweb.be/en/classified/duplex/for-sale/anderlecht/1070/9632519,1070 Anderlecht,No,,,Duplex,,,219000,Duplex,Hyper equipped,,2,As new,,,,14,2
https://www.immoweb.be/en/classified/kot/for-sale/leuven/3000/11410335,3000 Leuven,Yes,,,Kot,,,219000,Kot,,,,Good,,,,,1
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2020/20206738,2020 ANTWERPEN,,,,Apartment,,,220000,Apartment,Installed,,2,To be done up,,,,,2
https://www.immoweb.be/en/classified/kot/for-sale/leuven/3000/20133425,3000 Leuven,Yes,,,Kot,Yes,,220000,Kot,,,,Just renovated,,,,,
https://www.immoweb.be/en/classified/apartment/for-sale/beveren/9120/20233955,9120 BEVEREN,,,,Apartment,,,220000,Apartment,Semi equipped,,2,To renovate,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/wetteren/9230/10980951,9230 WETTEREN,,,,Apartment,,,220000,Apartment,Installed,,2,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2060/20233485,2060 ANTWERPEN,,,,Apartment,,,225000,Apartment,,,2,,,,,8,2
https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/20232611,2500 Lier,No,,,Apartment,,,225000,Apartment,,,,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/leuven/3000/20098046,3000 Leuven,Yes,,,Apartment,,,225000,Apartment,,,,Just renovated,,,,6,
https://www.immoweb.be/en/classified/apartment/for-sale/flemalle-haute/4400/20004628,4400 FLÉMALLE-HAUTE,,,,Apartment,,,225000,Apartment,Installed,,2,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/aalst/9300/11390401,9300 AALST,,,,Apartment,Yes,,225000,Apartment,Installed,,2,Good,,,,,2
https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/10552073,8400 Oostende,,,,Apartment,,,229000,Apartment,Installed,,1,Good,,,,9,2
https://www.immoweb.be/en/classified/apartment/for-sale/molenbeek-saint-jean/1080/9670870,1080 Molenbeek-Saint-Jean,No,,,Apartment,,,229999,Apartment,Hyper equipped,,2,As new,,,,11,2
https://www.immoweb.be/en/classified/apartment/for-sale/jette/1090/10836496,1090 Jette,No,,,Apartment,,,230000,Apartment,Installed,,2,Good,,,,2,2
https://www.immoweb.be/en/classified/kot/for-sale/leuven/3000/20133422,3000 Leuven,Yes,,,Kot,Yes,,230000,Kot,,,,Just renovated,,,,,
